id,coord,annee_maj,categorie,geometrie,longitude,latitude,code_postal
2583,"45.20555,5.69973",2018-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.69973,45.20555],[5.69982,45.20545],[5.69976,45.20538],[5.69976,45.20525],[5.70002,45.20505],[5.70029,45.20486],[5.7004,45.20482],[5.70063,45.20489],[5.70075,45.20497],[5.70088,45.20507]]}",45.20555,5.69973,38
2569,"45.20511,5.68684",2018-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.68684,45.20511],[5.68685,45.20525],[5.68684,45.20538],[5.68668,45.20551],[5.68661,45.20564]]}",45.20511,5.68684,38
2570,"45.19891,5.74826",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.74826,45.19891],[5.7483,45.19914],[5.74819,45.19934],[5.74789,45.19947],[5.74746,45.19971],[5.74717,45.19997],[5.74709,45.20008],[5.74705,45.20036],[5.74702,45.20045],[5.74695,45.20052],[5.74685,45.20059],[5.74666,45.20066],[5.74638,45.20069],[5.74622,45.20068],[5.74606,45.20063],[5.74555,45.20045],[5.74528,45.20038],[5.7451,45.20034],[5.74496,45.20033],[5.74484,45.20034],[5.74465,45.20043]]}",45.19891,5.74826,38
2571,"45.19719,5.7484",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.7484,45.19719],[5.74838,45.19741],[5.74856,45.19784],[5.74859,45.19813],[5.74842,45.1985],[5.74834,45.19868]]}",45.19719,5.7484,38
2573,"45.1949,5.68732",2018-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.68732,45.1949],[5.68705,45.19491],[5.68674,45.19491],[5.68611,45.19542],[5.68546,45.19536],[5.68527,45.19571],[5.68514,45.19583],[5.68501,45.19605],[5.68481,45.19618],[5.68474,45.19625],[5.68461,45.19644]]}",45.1949,5.68732,38
2566,"45.20243,5.66763",2018-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.66763,45.20243],[5.66883,45.20275],[5.66948,45.20295],[5.66976,45.20325],[5.66999,45.20333]]}",45.20243,5.66763,38
2567,"45.20517,5.66981",2018-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.66981,45.20517],[5.6699,45.2052],[5.67013,45.20524],[5.67022,45.20524],[5.67037,45.20524],[5.67049,45.20522],[5.67058,45.2052],[5.6707,45.20515],[5.67083,45.20508],[5.67092,45.20502],[5.67098,45.20498],[5.67116,45.2049],[5.67125,45.20488]]}",45.20517,5.66981,38
2735,"45.20731,5.84824",2021-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.84824,45.20731],[5.84923,45.20752],[5.85001,45.20789],[5.85118,45.20856]]}",45.20731,5.84824,38
2713,"45.21098,5.80653",2021-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.80653,45.21098],[5.80576,45.21063]]}",45.21098,5.80653,38
2714,"45.21098,5.80653",2021-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.80653,45.21098],[5.80792,45.21173],[5.80801,45.2124]]}",45.21098,5.80653,38
2155,"45.16156,5.74277",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.74277,45.16156],[5.74281,45.1615],[5.74287,45.16145],[5.7428,45.16142],[5.74281,45.16137],[5.74242,45.16119],[5.74231,45.16125],[5.74223,45.1612]]}",45.16156,5.74277,38
2158,"45.05788,5.6828",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.6828,45.05788],[5.68272,45.05794],[5.68267,45.05805],[5.68247,45.05818],[5.68206,45.05841],[5.68198,45.05846],[5.68193,45.05851],[5.68167,45.05863],[5.68113,45.05888],[5.68065,45.05908],[5.68056,45.05908],[5.68046,45.05908],[5.68038,45.05909],[5.68026,45.05916],[5.68019,45.05925],[5.68016,45.05929],[5.67983,45.05943],[5.6787,45.05992],[5.67843,45.06008],[5.67824,45.06025],[5.67811,45.06039],[5.67787,45.06074],[5.67772,45.06102],[5.67729,45.06182],[5.67721,45.06198],[5.67711,45.06219],[5.67699,45.06234],[5.67683,45.06248],[5.67657,45.06264],[5.67648,45.06268],[5.67637,45.06269],[5.67628,45.06269],[5.67615,45.06273],[5.67607,45.06278],[5.676,45.06287],[5.67596,45.06289],[5.67576,45.06296],[5.67508,45.06313],[5.67501,45.06314],[5.67399,45.06338],[5.67365,45.06354],[5.67354,45.06361],[5.67334,45.06378],[5.67317,45.06398],[5.673,45.06433],[5.67291,45.06456],[5.67278,45.06488],[5.67276,45.0651],[5.67279,45.06534],[5.67288,45.06553],[5.67289,45.06562],[5.67283,45.06567],[5.67272,45.06571],[5.67254,45.06571]]}",45.05788,5.6828,38
2150,"45.14125,5.74131",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.74131,45.14125],[5.7413,45.14141],[5.74129,45.14149],[5.74123,45.14172],[5.74118,45.14192],[5.74115,45.14201]]}",45.14125,5.74131,38
2151,"45.16006,5.7429",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.7429,45.16006],[5.74303,45.15994],[5.7433,45.15971],[5.74359,45.15946],[5.74403,45.15906],[5.74436,45.15877],[5.74467,45.15854],[5.74489,45.15834],[5.74531,45.158],[5.74536,45.15797]]}",45.16006,5.7429,38
2132,"45.20621,5.70752",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.70752,45.20621],[5.70755,45.20612],[5.70756,45.2061],[5.70771,45.20577],[5.70805,45.20504],[5.70806,45.20501],[5.70819,45.20493],[5.70828,45.20472],[5.70831,45.20472],[5.70825,45.20488],[5.70827,45.20492],[5.70832,45.20499]]}",45.20621,5.70752,38
2133,"45.18613,5.78659",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.78659,45.18613],[5.78666,45.18618],[5.78697,45.18634],[5.78709,45.18646],[5.78713,45.18663],[5.78708,45.18674],[5.78702,45.18698],[5.787,45.18715],[5.78708,45.18733],[5.78711,45.18742],[5.78712,45.18765],[5.7871,45.18772],[5.78711,45.18778],[5.78715,45.18784],[5.78729,45.18792],[5.7874,45.18795],[5.78826,45.18812],[5.78899,45.18827],[5.78901,45.18832],[5.78887,45.18852],[5.78877,45.18864],[5.78863,45.1888],[5.78851,45.18897],[5.78855,45.18909]]}",45.18613,5.78659,38
2135,"45.18598,5.79315",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.79315,45.18598],[5.79295,45.18641],[5.79289,45.18657],[5.79285,45.18667],[5.79284,45.18674],[5.79286,45.18704],[5.79286,45.18713],[5.79284,45.18723],[5.79281,45.18736],[5.79268,45.18764],[5.79256,45.1879],[5.79252,45.188],[5.79246,45.18811],[5.79241,45.18818],[5.79235,45.18825],[5.79228,45.18831],[5.7921,45.18844],[5.792,45.18851],[5.79194,45.1886],[5.79185,45.18871],[5.79173,45.18887],[5.79167,45.18894]]}",45.18598,5.79315,38
2105,"45.15032,5.74449",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.74449,45.15032],[5.74427,45.15045],[5.7441,45.15072],[5.74373,45.1511],[5.74348,45.15125],[5.74323,45.15132],[5.74299,45.15149],[5.74276,45.15172],[5.74266,45.15196],[5.74262,45.15203]]}",45.15032,5.74449,38
2106,"45.19735,5.7337",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.7337,45.19735],[5.73378,45.1977],[5.73385,45.19789],[5.73427,45.19946],[5.73436,45.19971]]}",45.19735,5.7337,38
2107,"45.09659,5.6748",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.6748,45.09659],[5.67766,45.09582],[5.6785,45.09555]]}",45.09659,5.6748,38
2108,"45.02797,5.64965",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.64965,45.02797],[5.64989,45.0281],[5.65017,45.02816],[5.65048,45.02817],[5.65071,45.02813],[5.65093,45.02812],[5.6512,45.02811],[5.65138,45.02814],[5.65157,45.02828]]}",45.02797,5.64965,38
2109,"45.18063,5.75034",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.75034,45.18063],[5.7505,45.18021],[5.7506,45.17985],[5.75078,45.17937],[5.75091,45.17909],[5.75104,45.1788]]}",45.18063,5.75034,38
2110,"45.19207,5.75922",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.75922,45.19207],[5.75904,45.19209],[5.75902,45.19196],[5.75833,45.19193],[5.75767,45.19225],[5.75722,45.19251],[5.75676,45.19282],[5.75637,45.19317],[5.75628,45.19328]]}",45.19207,5.75922,38
2111,"45.19207,5.75922",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.75922,45.19207],[5.75976,45.19204],[5.76363,45.1922],[5.76374,45.19216],[5.76658,45.19239]]}",45.19207,5.75922,38
2099,"45.15001,5.71811",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.71811,45.15001],[5.72163,45.1489],[5.72289,45.14851]]}",45.15001,5.71811,38
2101,"45.18034,5.69777",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.69777,45.18034],[5.69775,45.17723]]}",45.18034,5.69777,38
2103,"45.18019,5.70022",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.70022,45.18019],[5.70342,45.18015]]}",45.18019,5.70022,38
2065,"45.19094,5.73562",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.73562,45.19094],[5.73619,45.19025]]}",45.19094,5.73562,38
2066,"45.2141,5.77988",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.77988,45.2141],[5.77916,45.21387],[5.77886,45.21376],[5.77895,45.21352]]}",45.2141,5.77988,38
2067,"45.20961,5.7798",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.7798,45.20961],[5.78032,45.20791],[5.78045,45.20756],[5.78069,45.20667]]}",45.20961,5.7798,38
2069,"45.20961,5.7798",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.7798,45.20961],[5.77972,45.21001],[5.77895,45.21352]]}",45.20961,5.7798,38
2071,"45.19237,5.77983",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.77983,45.19237],[5.77918,45.1923],[5.77873,45.1923],[5.77825,45.19226],[5.77807,45.19222],[5.77742,45.19209]]}",45.19237,5.77983,38
2056,"45.2108,5.78626",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.78626,45.2108],[5.78648,45.21071],[5.78657,45.21059]]}",45.2108,5.78626,38
2057,"45.1808,5.78539",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.78539,45.1808],[5.78528,45.18096],[5.78528,45.18126]]}",45.1808,5.78539,38
2058,"45.1808,5.78539",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.78539,45.1808],[5.78322,45.17988],[5.78213,45.17948],[5.78062,45.1789]]}",45.1808,5.78539,38
2059,"45.16101,5.76165",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.76165,45.16101],[5.76172,45.16104],[5.76204,45.16142],[5.7621,45.16149],[5.76211,45.16154],[5.76209,45.16158],[5.7621,45.16164],[5.76214,45.1617]]}",45.16101,5.76165,38
2060,"45.14567,5.71933",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.71933,45.14567],[5.71913,45.14491]]}",45.14567,5.71933,38
2061,"45.14789,5.73604",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.73604,45.14789],[5.73599,45.14797],[5.73603,45.14802],[5.73605,45.14806],[5.73607,45.14812],[5.73609,45.14817],[5.73595,45.1484]]}",45.14789,5.73604,38
2062,"45.15181,5.71825",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.71825,45.15181],[5.71897,45.1547],[5.71905,45.15499]]}",45.15181,5.71825,38
2063,"45.15499,5.71905",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.71905,45.15499],[5.71925,45.15616],[5.71988,45.15873]]}",45.15499,5.71905,38
2048,"45.2176,5.79247",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.79247,45.2176],[5.79224,45.21761],[5.79172,45.21854],[5.79125,45.21938],[5.7911,45.21962],[5.79078,45.22012],[5.79039,45.22072],[5.79018,45.22107]]}",45.2176,5.79247,38
2049,"45.20913,5.79189",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.79189,45.20913],[5.79187,45.20939],[5.79186,45.20954],[5.79177,45.20986],[5.79174,45.21002],[5.79176,45.21022],[5.7918,45.21037],[5.79189,45.21109],[5.79198,45.21122]]}",45.20913,5.79189,38
2050,"45.21136,5.79946",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.79946,45.21136],[5.79956,45.21124]]}",45.21136,5.79946,38
2051,"45.20913,5.79189",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.79189,45.20913],[5.79284,45.20923],[5.79372,45.20937]]}",45.20913,5.79189,38
2052,"45.209,5.79746",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.79746,45.209],[5.79724,45.20911],[5.79689,45.2091],[5.79643,45.20901],[5.79617,45.20897],[5.79586,45.20898],[5.79561,45.209],[5.79524,45.20914],[5.79496,45.20922],[5.7946,45.20935],[5.79426,45.2094],[5.79393,45.20939],[5.79372,45.20937]]}",45.209,5.79746,38
2053,"45.20737,5.78807",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.78807,45.20737],[5.78796,45.20766]]}",45.20737,5.78807,38
2054,"45.20766,5.78796",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.78796,45.20766],[5.78772,45.2082]]}",45.20766,5.78796,38
2055,"45.20819,5.78772",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.78772,45.20819],[5.78748,45.20878],[5.78728,45.2091],[5.78701,45.20949],[5.78678,45.20991],[5.78657,45.21059]]}",45.20819,5.78772,38
2297,"45.1719,5.69756",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.69756,45.1719],[5.69743,45.16712],[5.69738,45.16197]]}",45.1719,5.69756,38
2288,"45.15669,5.75561",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.75561,45.15669],[5.75531,45.15653],[5.75517,45.1565],[5.75493,45.15633],[5.75465,45.15617],[5.75429,45.15594],[5.75417,45.15587],[5.75381,45.15564],[5.75343,45.15536],[5.75317,45.15517],[5.75297,45.15503],[5.75289,45.15499],[5.75286,45.15491],[5.75268,45.15478],[5.75241,45.15457],[5.75233,45.15452],[5.75226,45.15451],[5.75222,45.15448],[5.75216,45.15444],[5.75216,45.1544],[5.75188,45.15418],[5.7518,45.15413],[5.75168,45.15407],[5.75162,45.15401],[5.75148,45.15395],[5.75134,45.1539],[5.75124,45.15387],[5.75103,45.15384],[5.75088,45.15381],[5.75063,45.15377],[5.75036,45.15371],[5.75024,45.15366],[5.75015,45.15362],[5.75003,45.15357],[5.74997,45.15355],[5.74991,45.15355],[5.74984,45.15349],[5.74984,45.15345],[5.7498,45.15341],[5.7497,45.15335],[5.74928,45.1531],[5.74907,45.153],[5.74874,45.15278]]}",45.15669,5.75561,38
2289,"45.06571,5.67254",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.67254,45.06571],[5.6756,45.06875],[5.67663,45.06975]]}",45.06571,5.67254,38
2290,"45.19168,5.81595",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.81595,45.19168],[5.81453,45.19106],[5.81397,45.1908],[5.8133,45.19049],[5.81253,45.19013],[5.81162,45.18975],[5.81093,45.18946],[5.81051,45.18926]]}",45.19168,5.81595,38
2291,"45.15846,5.70392",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.70392,45.15846],[5.70419,45.15823],[5.70477,45.15759],[5.70503,45.15716],[5.70602,45.15675],[5.70694,45.15648],[5.7081,45.15612]]}",45.15846,5.70392,38
2284,"45.15708,5.73899",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.73899,45.15708],[5.73889,45.15702],[5.7371,45.15698]]}",45.15708,5.73899,38
2286,"45.1598,5.73928",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.73928,45.1598],[5.73995,45.16005]]}",45.1598,5.73928,38
2287,"45.17149,5.74541",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.74541,45.17149],[5.74521,45.17088],[5.74501,45.17027],[5.74484,45.16976],[5.74472,45.16941],[5.7446,45.16905],[5.74449,45.16878],[5.74434,45.16855],[5.744,45.16813]]}",45.17149,5.74541,38
2274,"45.20092,5.73382",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.73382,45.20092],[5.73381,45.20098],[5.73382,45.20107],[5.73404,45.20164],[5.73426,45.20199],[5.73446,45.20218],[5.73483,45.20242],[5.73519,45.20261],[5.73575,45.20303],[5.7359,45.20315],[5.73696,45.20394],[5.73754,45.20437],[5.73846,45.20514]]}",45.20092,5.73382,38
2275,"45.19971,5.73436",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.73436,45.19971],[5.73453,45.20006],[5.73474,45.20038],[5.73495,45.20062],[5.73523,45.20087],[5.73566,45.20119],[5.73597,45.20136],[5.73636,45.20153],[5.73677,45.20165],[5.7373,45.20172],[5.73746,45.20174],[5.73792,45.20171],[5.73824,45.20168],[5.73848,45.20162],[5.73877,45.20149],[5.73999,45.20062],[5.74064,45.20031]]}",45.19971,5.73436,38
2278,"45.19633,5.71885",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.71885,45.19633],[5.71905,45.19562],[5.71908,45.19515],[5.71912,45.1945],[5.71917,45.19418],[5.71919,45.19402],[5.71922,45.19394]]}",45.19633,5.71885,38
2279,"45.1587,5.75904",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.75904,45.1587],[5.75836,45.15918],[5.75784,45.15951],[5.7568,45.16017]]}",45.1587,5.75904,38
2264,"45.16397,5.72851",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.72851,45.16397],[5.72854,45.16331]]}",45.16397,5.72851,38
2265,"45.19225,5.72117",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.72117,45.19225],[5.7217,45.19231]]}",45.19225,5.72117,38
2268,"45.22308,5.69374",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.69374,45.22308],[5.69387,45.22365],[5.69395,45.22389],[5.69403,45.22408],[5.6942,45.22439],[5.69432,45.22457],[5.69438,45.22471],[5.69437,45.22489],[5.69433,45.22504],[5.69423,45.2253],[5.69407,45.22565],[5.6939,45.22607],[5.69385,45.22621],[5.69379,45.22634],[5.69369,45.22652],[5.69364,45.22666],[5.69357,45.22702]]}",45.22308,5.69374,38
2256,"45.19497,5.82499",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.82499,45.19497],[5.82863,45.19631]]}",45.19497,5.82499,38
2257,"45.20946,5.68489",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.68489,45.20946],[5.68462,45.20926],[5.68457,45.20921],[5.68462,45.20915],[5.685,45.20888],[5.68529,45.20867],[5.68588,45.20823],[5.68596,45.2082],[5.68604,45.2082],[5.6861,45.20824],[5.68607,45.20831],[5.68575,45.20867],[5.6856,45.20883],[5.68551,45.20886],[5.68537,45.20885]]}",45.20946,5.68489,38
2258,"45.1764,5.73184",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.73184,45.1764],[5.73193,45.17318]]}",45.1764,5.73184,38
2259,"45.16854,5.72926",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.72926,45.16854],[5.72907,45.16848],[5.72872,45.16827],[5.72842,45.16788]]}",45.16854,5.72926,38
2260,"45.16788,5.72842",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.72842,45.16788],[5.72838,45.16727]]}",45.16788,5.72842,38
2261,"45.16727,5.72838",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.72838,45.16727],[5.72841,45.16646]]}",45.16727,5.72838,38
2262,"45.16465,5.72848",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.72848,45.16465],[5.72851,45.16397]]}",45.16465,5.72848,38
2263,"45.16448,5.72115",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.72115,45.16448],[5.72391,45.16452]]}",45.16448,5.72115,38
2248,"45.20869,5.79799",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.79799,45.20869],[5.79835,45.20852],[5.79862,45.20843],[5.79885,45.20841],[5.79909,45.20842],[5.79949,45.2085],[5.79995,45.2086],[5.80027,45.2087],[5.80081,45.20892],[5.80138,45.20914],[5.80161,45.20922],[5.80191,45.20931],[5.80226,45.20941],[5.80248,45.20946],[5.80274,45.20951],[5.80325,45.20968],[5.80423,45.21004],[5.80522,45.21048],[5.80607,45.21088],[5.80623,45.21096],[5.80625,45.21101],[5.8062,45.21108],[5.80617,45.21112],[5.80622,45.21115],[5.80619,45.21126]]}",45.20869,5.79799,38
2250,"45.1922,5.72074",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.72074,45.1922],[5.72117,45.19225]]}",45.1922,5.72074,38
2254,"45.21124,5.79956",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.79956,45.21124],[5.79967,45.21116],[5.79968,45.21088],[5.7996,45.2107],[5.79943,45.21048],[5.79944,45.21022]]}",45.21124,5.79956,38
2255,"45.19631,5.82863",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.82863,45.19631],[5.82864,45.19631],[5.8287,45.19637],[5.82917,45.19654],[5.8292,45.19663],[5.8294,45.19669],[5.82967,45.19667],[5.83058,45.19699],[5.83357,45.19804],[5.83408,45.19826],[5.83426,45.19829],[5.83561,45.19875],[5.83642,45.19916],[5.83717,45.1997],[5.83798,45.20042]]}",45.19631,5.82863,38
2240,"45.1979,5.68076",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.68076,45.1979],[5.67903,45.19732],[5.6786,45.19719],[5.67792,45.19705],[5.67739,45.19684],[5.67721,45.19669],[5.67672,45.19548],[5.67674,45.19526],[5.67677,45.19518]]}",45.1979,5.68076,38
2241,"45.19518,5.67677",2018-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.67677,45.19518],[5.67675,45.19494],[5.67668,45.19485],[5.67659,45.19463],[5.67651,45.19444],[5.67642,45.1943],[5.67641,45.19424],[5.67642,45.19419],[5.67645,45.19409],[5.67643,45.19404]]}",45.19518,5.67677,38
2244,"45.13599,5.71189",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.71189,45.13599],[5.71268,45.13721],[5.71298,45.1379],[5.71321,45.13849],[5.71334,45.13868],[5.71378,45.13951],[5.71398,45.13985],[5.71408,45.14004],[5.7143,45.14044],[5.71456,45.14088],[5.71479,45.1413],[5.71504,45.14172],[5.71541,45.14234],[5.71569,45.14283],[5.71577,45.14302],[5.71607,45.14353],[5.71624,45.14385],[5.7164,45.14413],[5.71659,45.14443],[5.71674,45.1447],[5.71698,45.14516],[5.71717,45.14552],[5.71727,45.14585],[5.7176,45.14717],[5.71764,45.14735],[5.71767,45.14748],[5.71798,45.14878],[5.71814,45.14909],[5.71819,45.14944],[5.71817,45.14968],[5.71811,45.15001]]}",45.13599,5.71189,38
2245,"45.15001,5.71811",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.71811,45.15001],[5.71811,45.15004],[5.71816,45.15039],[5.71827,45.15118],[5.71825,45.15181]]}",45.15001,5.71811,38
2247,"45.22487,5.6715",2018-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.6715,45.22487],[5.67122,45.22504],[5.6712,45.22509],[5.67102,45.22523],[5.67097,45.22529],[5.67098,45.2254],[5.671,45.22555]]}",45.22487,5.6715,38
2234,"45.21155,5.7921",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.7921,45.21155],[5.792,45.21139],[5.79198,45.21122]]}",45.21155,5.7921,38
2236,"45.19476,5.68728",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.68728,45.19476],[5.68734,45.19499],[5.68784,45.19548],[5.68869,45.1957],[5.6893,45.19575],[5.69033,45.19567]]}",45.19476,5.68728,38
2239,"45.21126,5.80619",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.80619,45.21126],[5.80598,45.21147],[5.80597,45.21159],[5.80602,45.21166]]}",45.21126,5.80619,38
2226,"45.19726,5.69654",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.69654,45.19726],[5.69664,45.19634]]}",45.19726,5.69654,38
2225,"45.19429,5.70008",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.70008,45.19429],[5.69982,45.19506],[5.69973,45.19537],[5.69932,45.19605],[5.6991,45.19629],[5.69879,45.19651]]}",45.19429,5.70008,38
2230,"45.21468,5.67027",2018-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.67027,45.21468],[5.67085,45.21475],[5.67084,45.21486],[5.67071,45.21538],[5.67044,45.2165],[5.67044,45.21707],[5.67058,45.21737],[5.67064,45.21744]]}",45.21468,5.67027,38
2231,"45.17709,5.69926",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.69926,45.17709],[5.69775,45.17723]]}",45.17709,5.69926,38
2216,"45.23648,5.66102",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.66102,45.23648],[5.66084,45.2365],[5.66068,45.23656],[5.66054,45.23662],[5.6605,45.23664],[5.66048,45.23673],[5.66049,45.23693],[5.66039,45.23701],[5.66012,45.237],[5.65984,45.23694]]}",45.23648,5.66102,38
2217,"45.23664,5.66049",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.66049,45.23664],[5.66047,45.23646],[5.6605,45.23625],[5.66059,45.23593],[5.66059,45.23589]]}",45.23664,5.66049,38
2218,"45.2039,5.84305",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.84305,45.2039],[5.84791,45.20673]]}",45.2039,5.84305,38
2219,"45.17709,5.69926",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.69926,45.17709],[5.70022,45.17709]]}",45.17709,5.69926,38
2220,"45.17935,5.69921",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.69921,45.17935],[5.70028,45.17883]]}",45.17935,5.69921,38
2221,"45.20784,5.70236",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.70236,45.20784],[5.70253,45.20817],[5.7026,45.20846],[5.70262,45.20858],[5.7027,45.20866],[5.70286,45.20875],[5.70294,45.20883],[5.70298,45.20887],[5.70295,45.20908]]}",45.20784,5.70236,38
2222,"45.20913,5.79189",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.79189,45.20913],[5.79135,45.2089]]}",45.20913,5.79189,38
2223,"45.21166,5.80602",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.80602,45.21166],[5.80611,45.21179],[5.80659,45.212],[5.80676,45.21226],[5.80684,45.21231]]}",45.21166,5.80602,38
2209,"45.13599,5.71189",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.71189,45.13599],[5.71276,45.13558],[5.71319,45.13538],[5.71341,45.13528],[5.71388,45.1351]]}",45.13599,5.71189,38
2210,"45.20561,5.76495",2016-01-01,veloamenage,"{""type"":""LineString"",""coordinates"":[[5.76495,45.20561],[5.76526,45.20538]]}",45.20561,5.76495,38
